model simulation_number drift_max_amp drift_exp_amp drift_l drift_epsilon diff_max_amp diff_exp_amp diff_l diff_epsilon v m xm_1 xm_2 xm_3 xm_4 xm_5 xm_6 xm_7 xm_8 xm_9 xm_10 xm_11 xm_12 xm_13 xm_14 xm_15
M4 6 5 4.44396664941309 4.0845010481849 0.001 5 2.49931608696924 0.25 0.001 -12.4074160718197 15 0.0263346278398019 0.10646300188592 0.147534140586193 0.184355848566987 0.211921202216932 0.316087532774042 0.423252388654811 0.319378355536071 0.404147293813748 0.419191067204816 0.505194914985954 0.624796826464136 0.671799108852592 0.780929756619058 0.902586540612484
M4 7 5 4.023594991939 1.64717229562592 0.001 5 3.76867035170207 0.376292650426453 0.001 -19.8639773384337 15 0.0662275836443071 0.0662275836443071 0.178301817374047 0.159365840106956 0.150356051674523 0.655155349209776 0.599969011633804 0.600732911476114 0.366944238828223 0.898241278486987 0.986103786031314 0.813196574493248 0.681096910580573 0.434038758675811 0.971779261624235
M4 8 5 4.1875393709323 1.1348332454354 0.001 5 4.55757309581074 0.488142590287425 0.001 -27.1890845127308 15 0.577707903501726 0.00121766091609565 0.69011046383525 0.107343984833389 0.11989011338622 0.124849762649969 0.136112877820725 0.813660240522219 0.164546858612224 0.170175538070309 0.19467306762375 0.89047255144298 0.954325320620081 0.387323701888935 0.995550158214933
M4 9 5 3.349686309946 2.57290158028473 0.001 5 4.73408021744725 0.469626465115148 0.001 -22.9640519071853 15 0.0860544802473795 0.0091873131456881 0.00918713459672438 0.160558478743376 0.427759950804476 0.577975349397174 0.704003068762059 0.402949049028194 0.427563253811311 0.451339783619433 0.817813945899801 0.831473480792635 0.846842627554952 0.995914746616873 0.931334714057948
M4 10 5 3.38666445620507 4.22557902192778 0.001 5 4.61708616013882 1.09975711210992 0.001 -12.0867150512884 15 0.0896666128090471 0.103563839310811 0.196485257777949 0.251220749663347 0.345625175347329 0.393483810916199 0.562648961879977 0.594321038699549 0.458651535780281 0.596752063909754 0.62352491919431 0.758685060916857 0.836434820932485 0.895166493896356 0.971506435675152
M4 11 5 4.07303039169695 4.90613609098548 0.001 5 4.42602011775212 0.25 0.001 -14.4688850247572 15 0.105600740651038 0.215364829458559 0.340579382515813 0.429138717000072 0.657483680731578 0.648818697327983 0.654587069353771 0.658829061458418 0.58491208764923 0.648829930608292 0.510096299089503 0.798453242837435 0.861738217463609 0.914607931522891 0.992843171531764
M4 12 5 4.82515406875465 1.53525155815069 0.001 5 4.82217310049671 0.4760574920693 0.001 -18.6562374149188 15 0.660548116109071 0.738107891296257 0.0711405391542463 0.0994594908141941 0.21732455611644 0.19621913609659 0.84957337352093 0.851809661619661 0.849161922806156 0.260673867883557 0.317967875622819 0.900505317599749 0.925281858167786 0.340526245093613 0.984692180686251
M4 13 5 3.46869282187632 1.97745503906493 0.001 5 4.44513475686641 0.508676704759012 0.001 -32.2999866707593 15 0.766777106041857 0.0071039751836604 0.00710396200756414 0.00710395510751749 0.108527086526694 0.499066407618198 0.486812173782695 0.472631947481371 0.547023073934121 0.816639064881292 0.164429888761057 0.0974170478581336 0.0922146469349744 0.994118758644409 0.786163091092145
M4 14 5 4.38203851280571 1.54953074600254 0.001 5 2.27576241117423 0.358515626957122 0.001 -8.7902199983035 15 0.0495689777730939 0.109888376202531 0.187748756198652 0.211582576072604 0.306085065466603 0.389462749197405 0.426539978691008 0.446610773753074 0.502912668116473 0.584906813137791 0.616315604769937 0.713989754109832 0.75032249889566 0.822640949107934 0.892618977078137
M4 15 5 4.79315713213799 1.38365371565932 0.001 5 4.02484903797943 0.25 0.001 -23.2682772014584 15 0.0826797386067634 0.0545065005703229 0.492786371745617 0.638624989604233 0.00386859262115752 0.00407862432440464 0.641870563781786 0.198981696423951 0.210541683067302 0.329778989692776 0.338035045196829 0.758877243492557 0.752785130651961 0.899577830292143 0.996681198068245
M4 16 5 3.39571918695861 3.62925033751257 0.001 5 4.21520054450408 0.25 0.001 -14.9131323189099 15 0.0206004315288185 0.126798478263905 0.165272288356487 0.243365043933363 0.367258348481124 0.424497983959068 0.495388327591123 0.535009851352938 0.544516144130308 0.659256475413517 0.67494534787877 0.802645301113282 0.862396055739606 0.946573841215758 0.998588244700131
M4 17 5 2.47230267174966 2.27061981762922 0.001 5 5 1.0699139949103 0.001 -17.1184994922509 15 0.0249437517222502 0.08768806635711 0.205447927549789 0.256965735083093 0.32762900453954 0.464811105989933 0.619642008786077 0.64929965342138 0.656815613219812 0.377685441306656 0.484755489419315 0.667939118194823 0.808664326434564 0.88704732540134 0.932358780536534
M4 18 5 2.38333772611674 2.23741936027795 0.001 5 4.36625621109321 0.503176522213296 0.001 -30.4718006234216 15 0.435220507721472 0.0216436460954244 0.120326190193243 0.163318039671932 0.178389792792411 0.195563534547559 0.221301982822455 0.566528127774682 0.69136711563368 0.799034782370617 0.681597476197265 0.894322188175345 0.90567629866454 0.943748967379397 0.638242646351365
M4 19 5 3.00560190765089 2.71773846793618 0.001 5 4.13678111861569 0.478319068225412 0.001 -25.777601342848 15 0.490393416595725 0.0301353711492985 0.0492586832235005 0.687107568983363 0.760563923475742 0.17373092337055 0.207874992535433 0.222522367006419 0.398714093429377 0.497429342396537 0.854751019711821 0.882261041274135 0.914226449727365 0.956649161785302 0.989608573366393
M4 20 5 3.90890874104465 2.58655839538226 0.001 5 4.92004323558707 0.304738529577236 0.001 -24.8864802738841 15 0.014757483973144 0.0823945993195616 0.471134190944381 0.581263188328194 0.600305627960604 0.692917844649807 0.821952404822012 0.827853067602216 0.136841221890423 0.302368679726768 0.281153084858336 0.417890032937299 0.443525873054561 0.469168956636094 0.951550085264413
M4 21 5 2.70587355904352 1.61056254739061 0.001 5 2.26484550988352 0.25 0.001 -11.9251706521338 15 1.84868124512572e-05 0.0609516221513627 0.181062030216183 0.20338705973926 0.293152597456901 0.367860472599078 0.451197103825449 0.522643924088438 0.512390149631437 0.594550925023008 0.670106545753249 0.764362333277967 0.824528216816011 0.918303101286295 0.988877073722885
M4 22 5 2.98220398091165 2.91266640031925 0.001 5 4.16439672736913 0.431219014021656 0.001 -16.0096963154601 15 0.0424074926785215 0.0424072867597924 0.153744980737798 0.494837182820139 0.678079901903051 0.680573553703584 0.472307925336847 0.458778326534007 0.483614792008208 0.603668649374671 0.750251906753877 0.791204958283375 0.881018859359218 0.891434750534661 0.974647610366793
M4 23 5 4.20221794953896 2.27972534642776 0.001 5 4.20058971140711 0.25 0.001 -13.3196020150405 15 6.80952492400633e-05 0.0714694411775547 0.193678789032732 0.195585549984267 0.332993590245242 0.343249647172418 0.481979757798764 0.495339440860304 0.495648194680067 0.610882350973482 0.666175042006853 0.763906027624877 0.807945253107927 0.905926133407412 0.995727592371126
M4 24 5 4.08110986085172 2.05079407219112 0.001 5 3.78675614820477 0.407151064036884 0.001 -11.5369759085193 15 0.0501717494778202 0.282746011771425 0.767154275476843 0.729619829403487 0.527781606834046 0.255566831442362 0.123547499333569 0.0898857443745217 0.15249855123694 0.449393772981768 0.823927269589802 0.744357627301629 0.725952170151366 0.774412625415201 0.98766532628064
M4 25 5 3.18777733008317 5.08187100864598 0.001 5 3.07201926275483 0.254685100799703 0.001 -12.1680094970891 15 0.0415356660178879 0.0904347941255901 0.147231781545523 0.160036695603159 0.243565485018621 0.267491140484169 0.325957308475103 0.439725592716509 0.488813530705078 0.506129707117489 0.61894518005505 0.762210607488917 0.870834617177308 0.909326624160908 0.992270899169299
M4 26 5 3.90081014305725 1.88354236618429 0.001 5 4.25203560797111 0.25 0.001 -15.5074087918975 15 0.154648563163973 0.633248811020147 0.355383181785677 0.252846804873662 0.667185727941441 0.733212148021143 0.74070711345497 0.656471210146136 0.789642512587488 0.468228896719075 0.506296167500487 0.78982360660792 0.890156348855121 0.885959007638575 0.959399166443826
M4 27 5 0.809461119542332 2.00885867829965 0.001 5 5 0.497839805187291 0.001 -21.8686135257269 15 0.0136167604421533 0.0507579444291631 0.135852608269242 0.217716501052406 0.487846030654123 0.502985947202407 0.389580487376177 0.275136223235168 0.337221318745378 0.553766889589444 0.720258081587274 0.808908800364765 0.841368341129323 0.921160323368947 0.98861734633174
M4 28 5 3.71884177306953 1.19130553869291 0.001 5 4.53183837715426 0.499600743920776 0.001 -28.8615090884947 15 0.534652497974326 0.0101776924473271 0.877092943947615 0.158552055089904 0.204172081869989 0.170067338898976 0.135990610384245 0.825170338739617 0.999677709652654 0.994553073634034 0.93324649962442 0.203215673778606 0.152663304402273 0.511344429097351 0.437688547424662
M4 29 5 3.34713075648835 1.94892893833629 0.001 5 3.85345558099413 0.25 0.001 -18.9418959353684 15 0.0910485665644971 0.331394710337247 0.226188322207509 0.502885211238039 0.385950950132237 0.389232721444998 0.660234449897632 0.653516776775429 0.653628485965572 0.578178600324634 0.766893275017522 0.751912159052618 0.840858872082003 0.92463769818601 0.969771620094039
M4 30 5 4.05046516193777 1.30629405398859 0.001 5 4.12629414972845 0.25 0.001 -19.9067059561719 15 0.0218874069794927 0.529220035336237 0.62130151267115 0.648381243460075 0.710120495392266 0.112913329398947 0.812895662936959 0.818593220474374 0.832353821046958 0.228683379534923 0.912956804557734 0.952273718107866 0.999763977632278 0.999763977632278 0.400297514856681
M4 31 5 3.43012250189035 1.85758244863993 0.001 5 4.59454270518571 0.482762547697112 0.001 -17.4128353050372 15 0.0242794678210168 0.0862148276020637 0.187549352413071 0.202557133685647 0.310074298801574 0.685512483767497 0.76591984006083 0.672732131662543 0.593228028241514 0.382797741408875 0.723649294451858 0.77132712133585 0.787678719605106 0.862420956243947 0.951954708428689
M4 32 5 3.97953233511394 1.50760773710554 0.001 5 3.38988340735836 0.323285767094748 0.001 -17.2550398667083 15 0.252588954245565 0.0985175680676938 0.0234623252032511 0.0234623252032511 0.153873316168018 0.464361056125328 0.46002504178482 0.270860828128961 0.29014232488061 0.336960163596567 0.484459125500875 0.590514280830864 0.688226547836335 0.691251956373717 0.836333781946271
M4 33 5 4.66052797939476 0.536651678974066 0.001 5 3.42079263426952 0.275106891671987 0.001 -11.3688763297375 15 0.0217025912786484 0.0438415946055641 0.140073542588407 0.156650515972022 0.276675973640999 0.443167769899501 0.467597700582842 0.580903975408028 0.483611388007056 0.563945922612696 0.714268993516718 0.862910522918126 0.822114981569586 0.929741668852127 0.973457712174345
M4 34 5 4.0785574922768 2.760796705632 0.001 5 3.35474733336181 0.471980798282594 0.001 -20.2862435146442 15 0.0519302539306251 0.0519423651554125 0.195298903858839 0.37119612468059 0.573786528002789 0.20526563883903 0.213409981954376 0.573232619334144 0.73522321329091 0.396913713086039 0.815181496262398 0.604314802045015 0.589846978328793 0.88054580562239 0.963054198071966
M4 35 5 4.96863315699656 1.06932341619805 0.001 5 3.85134879717371 0.481030551051851 0.001 -24.4028778970123 15 0.592765130999454 0.0126850652865848 0.10393315847609 0.837630343964001 0.838541527560189 0.134587284826424 0.133942878085272 0.850910364112814 0.850491205679578 0.135212035983297 0.138037599539856 0.15797548180651 0.88470453483077 0.997954010960922 0.221092109730291
M4 36 5 4.51803759282041 2.39302860635056 0.001 5 4.10772443976676 0.25 0.001 -16.5783678273126 15 0.275654414236284 0.532401813648604 0.663137865596912 0.6678599150163 0.377445010968807 0.275651726238397 0.378563635021831 0.798436994113618 0.663160478537871 0.478000722083086 0.6718366381508 0.807876135872486 0.913411899447548 0.901796857528037 0.996991952967105
M4 37 5 4.41954813647615 1.95168843937632 0.001 5 4.31049396099965 0.25 0.001 -14.9542567681631 15 0.0131605479637723 0.0590511469569629 0.192142359830589 0.105309087138399 0.212340579980515 0.246840971833554 0.254455470620279 0.384177614248375 0.48969438372741 0.386112785416999 0.343124255758676 0.620131705546804 0.714894225522684 0.780388424433365 0.891165176793789
M4 38 5 4.88227262360613 1.27621155476971 0.001 5 4.89320526664901 0.403632673433901 0.001 -13.8077741624229 15 0.0702783218127416 0.180581206003554 0.607218804951405 0.754023832684749 0.764335219481998 0.78115265625805 0.785773294763345 0.512213857599241 0.21991128221458 0.32668601073259 0.375715200057789 0.525205043720223 0.634599712934151 0.973361287220956 0.973587419852415
M4 39 5 3.94833108364532 2.68297778797712 0.001 5 3.89060746767023 0.25 0.001 -15.0268582080905 15 0.0835473179521486 0.0276844255953526 0.0984958843299668 0.115910929517635 0.202165185924883 0.351766744046269 0.491387707439071 0.239420511495633 0.243901736446816 0.353970098844018 0.499160612357746 0.500063041348421 0.647924414277234 0.768491442043166 0.855868360356433
M4 40 5 1.09521754698303 2.08921992361423 0.001 5 4.96498061824333 0.25 0.001 -12.2859057530466 15 0.0364472631564615 0.0699471423638741 0.0992466201566346 0.191560574629607 0.221442823988677 0.331521837766763 0.394601253061232 0.460638815359834 0.491842941152281 0.57282204486975 0.651840475426173 0.755800225835692 0.804346923242485 0.859488849681759 0.957478275041504
M4 41 5 3.80168867800879 1.4472634781092 0.001 5 4.56504269592656 0.25 0.001 -19.7522013086756 15 2.97749137699865e-05 0.0658377733081155 0.206091639483769 0.21032230560025 0.396412676887951 0.385600459788187 0.301249334455609 0.234032955746903 0.810957112803792 0.727088131359535 0.727583266346088 0.58280779251821 0.792277540036744 0.815940603218548 0.978760872954671
M4 42 5 3.92029715982758 2.3831518522141 0.001 5 3.91118871741647 0.4719583368239 0.001 -26.3082826768242 15 0.046275015259715 0.534469090353683 0.483357858988243 0.421665214035752 0.289092270374508 0.291353673168398 0.0736244777883455 0.0462812145722372 0.0462754572480352 0.543214156131866 0.722798930372205 0.309224845811838 0.308719613255354 0.72871256776512 0.921421176202161
M4 43 5 3.71518543999202 2.42174852994424 0.001 5 4.78613918349953 1.1390920841761 0.001 -17.2133833255286 15 0.107193101101007 0.154934911062149 0.226286807140958 0.252800537687679 0.596342141880626 0.599938408301766 0.579122079744924 0.506275460262688 0.448573050004262 0.406962098773695 0.561803321889681 0.735143074026257 0.800577089889842 0.84598140104423 0.92334436425307
M4 44 5 4.02241850398409 2.20921060481127 0.001 5 4.29587079460104 0.25 0.001 -21.8583961931091 15 0.0181375148630447 0.0742577574380732 0.190364619237632 0.214340031481247 0.4609085966211 0.563910141680387 0.829177216586867 0.808832356412193 0.829737734523416 0.206636030516373 0.309582493849623 0.313863269104454 0.319670602623335 0.665959533204159 0.944077902215524
M4 45 5 3.25498624843474 2.9401540060613 0.001 5 4.52543043487577 0.287342907160058 0.001 -22.6277873834196 15 0.0266823897751977 0.176846407515162 0.270051177532161 0.653286758860747 0.768514416452506 0.761669097981282 0.646650839014199 0.638641368966384 0.455340974722736 0.281036363925416 0.437988522789941 0.470125742356372 0.76973231579763 0.853884714013537 0.960096606013152
M4 46 5 4.22191116312252 1.1837033046137 0.001 5 4.58926039609006 0.281412528738539 0.001 -25.2418111359469 15 0.00374837250163995 0.0226534633161823 0.331483948876067 0.5607957002439 0.835881006752163 0.878894076457411 0.827169738526613 0.0572680022218039 0.061814590847716 0.063918847886792 0.0655801223348015 0.12462426971417 0.726133180373211 0.990078443701818 0.99415720062886
M4 47 5 4.85164748484913 1.76827041064698 0.001 5 3.13800470113354 0.474238218272395 0.001 -17.9428341478008 15 0.000863238250026432 0.131611711186326 0.539552785158192 0.135533478547316 0.161247149384144 0.357310528812311 0.59310480919456 0.593637665886192 0.361362992520744 0.378867808163464 0.799005452138971 0.787132530933151 0.821296398470958 0.998708682697486 0.998708682697486
M4 48 5 4.71186280360023 1.64751919608826 0.001 5 4.26826690834665 0.500687394199274 0.001 -31.0128310923547 15 0.656796306338664 0.00153360817276088 0.0756457235980166 0.108687225510806 0.148332584631943 0.821458501573669 0.831133102539839 0.83298262376464 0.839443756660745 0.854817624928014 0.188208906489265 0.207946756973066 0.275178147551901 0.309864077231885 0.974445534729483
M4 49 5 2.54077118962386 4.23488287593462 0.001 5 3.81140303510492 0.283811878102568 0.001 -29.095745921362 15 0.0144485309018597 0.118331650719618 0.1488593239292 0.225290720853816 0.280701678105609 0.365751261900132 0.27808380861854 0.472669288665442 0.525042777543761 0.550790157620182 0.688471227430553 0.710943151638638 0.877089012572061 0.873166737181462 0.985074988349105
M4 50 5 2.17884359932458 2.1249180103172 0.001 5 3.76058202980734 1.20118807674103 0.001 -22.4721814174618 15 0.000778767928809265 0.35177790792308 0.439058402685898 0.000778767928809265 0.0472590856410777 0.106267077469486 0.228037838770445 0.336929341855754 0.761564140938428 0.781368347189068 0.810076043149019 0.425755121623382 0.654305338092844 0.999769302440653 0.730752636775343
M4 51 5 1.63562497756407 3.26827205801427 0.001 5 3.85271632041289 0.25 0.001 -13.7593712045577 15 0.0135264459299956 0.0802312254014102 0.148958056486048 0.209305676919149 0.290015463916009 0.3789014662755 0.387548196226678 0.497744819761257 0.521651175545709 0.530693426900789 0.616952150893909 0.665275453476312 0.78203950523063 0.890860203173967 0.957435209536769
M4 52 5 3.18173931989155 5.0650001832363 0.001 5 4.75746039228441 0.25 0.001 -9.69760949637707 15 0.115233393292666 0.168626374414204 0.250209577202181 0.309007916445887 0.370411779238211 0.434299600474184 0.511758193001854 0.534843557013365 0.637085284419776 0.648072470541592 0.750201477290545 0.820899290726009 0.890192185724796 0.945634088098866 0.994499467602147
M4 53 5 2.25845419948391 1.7671106329673 0.001 5 4.86133197893611 0.25 0.001 -11.2014453202165 15 0.019880525820387 0.0889474129294556 0.136928772003222 0.26280388613414 0.267513716125895 0.490963319622627 0.623207563131815 0.298936243167187 0.340978418068247 0.366334311346206 0.373822995548268 0.500232254818655 0.611112633521624 0.758488301024748 0.897907291128431
M4 54 5 4.02967493288604 1.49142471560136 0.001 5 3.727475054582 0.27737940349939 0.001 -30.4638924194948 15 0.00914653132649829 0.999720650165766 5.55762750694133e-05 0.00606622586586142 5.55762750694133e-05 0.210513056211772 0.0986566094732023 0.354752021994802 0.665056326840716 0.56580943053656 0.759910012966063 0.976697349869676 0.990693848618207 0.999720650165766 0.204703267696116
M4 55 5 1.13976897153578 1.707679875315 0.001 5 3.45827581383718 0.25 0.001 -9.60736899158332 15 0.00511776739707109 0.0669492316326517 0.152560282839329 0.175754455502259 0.293144021027784 0.354465657097968 0.398358140485388 0.467900718694853 0.517353221207351 0.562491555072983 0.678544668800535 0.710489440059706 0.714504757970391 0.823052533790317 0.915187557497276
M4 56 5 4.72654748793884 1.56798749302263 0.001 5 4.23377126673217 0.276291645108756 0.001 -23.9832825234529 15 0.0176019920079181 0.016926799297279 0.110834443749073 0.184031653772136 0.143576885287796 0.102815532395067 0.0653586292886371 0.261703285747167 0.792620939549537 0.697263834867789 0.572165110110851 0.440143777452212 0.374895703768334 0.564070126080907 0.893133935084156
M4 57 5 2.97540748531586 1.72536732107041 0.001 5 4.14287275867133 0.25 0.001 -18.8185736296791 15 0.0815116863313951 0.350503946739812 0.467441722131365 0.203073609802026 0.540150448774943 0.539326532132452 0.375723644805461 0.649565651624808 0.710467034707685 0.768556093613438 0.792495275009086 0.88625421580979 0.626232634331377 0.946267933533119 0.755997636947149
M4 58 5 4.08237811637327 5.18336359631065 0.001 5 4.11650211425505 0.25 0.001 -16.887576251643 15 0.00507959041567418 0.0625987100914628 0.128358462996824 0.200682359092782 0.388822725961336 0.452550661422018 0.565123563452862 0.302129918547202 0.309066378515698 0.31261589282006 0.339613178077956 0.489281495997455 0.700125478221196 0.810419428648982 0.93522105148065
M4 59 5 4.90774576205859 1.37976386336784 0.001 5 3.26036574973921 0.25 0.001 -18.8762920426948 15 0.0559076257572102 0.536539228495038 0.648150619505954 0.776171759766374 0.780481948646621 0.256282055121328 0.184863373642192 0.177369544128235 0.24532546107095 0.451680887710785 0.909466745367718 0.966307107282129 0.995790087738309 0.999801800920703 0.357455979327343
M4 60 5 1.82424598872789 2.13724899759901 0.001 5 4.73663508960935 0.25 0.001 -15.0381128767963 15 0.110324506081612 0.509445740938948 0.656677068835774 0.65499030540615 0.78243802428895 0.774010113926397 0.656042435554301 0.254754324886838 0.360325759726719 0.506607647502064 0.656955705753786 0.795794218579588 0.883772068423642 0.887794522572434 0.993331371455091
M4 61 5 2.60993086922538 2.00386921125982 0.001 5 3.22242882848994 0.25 0.001 -10.4174164790612 15 0.0892044634424397 0.221164817381023 0.307000441768575 0.405827559648451 0.612282651869683 0.631478453231348 0.6442545157433 0.495315676132964 0.505509493554668 0.642550770909877 0.767237559679964 0.828433720766161 0.850465526128406 0.905129598962503 0.988440012164113
M4 62 5 3.89725886214049 1.45773344946477 0.001 5 3.56428900624849 0.27633036757932 0.001 -27.2082871503097 15 0.559436973989088 0.031674964075858 0.0443253309838409 0.0929735519965076 0.123576596227059 0.132322413881746 0.752291373685775 0.78056541807677 0.816260572671159 0.229625790548885 0.869071002974719 0.892320593786466 0.347196647011593 0.377600211941179 0.992553835261597
M4 63 5 2.07808685824775 5.37527181725471 0.001 5 3.03715851061113 0.278037229006135 0.001 -15.3722339049391 15 0.0321591456536217 0.0943010534333749 0.139267612891479 0.186150116761274 0.25085660865699 0.538838198552976 0.45394841789375 0.28605348342869 0.296830340314657 0.438160234635893 0.490071426045589 0.801361671507677 0.849156814546128 0.914184839188119 0.992489626336444
M4 64 5 3.78184035039058 0.96122782872228 0.001 5 2.67894964189288 0.414966506161581 0.001 -20.312713718444 15 0.0295899071023004 0.0681034016122288 0.196523297432527 0.232749866607507 0.279770335011483 0.373262751478789 0.404040517921363 0.440356363934193 0.501004056058439 0.578659266013932 0.676092196149495 0.684166008131814 0.920395676611693 0.929407044931433 0.77736147769061
M4 65 5 3.12535370946764 1.81099216452091 0.001 5 3.86392305357971 0.25 0.001 -10.2330222632225 15 0.0229090382099252 0.0947044274049685 0.119079307763586 0.205498022836325 0.272651385537448 0.360700474657713 0.500612612852224 0.360854270483107 0.528421138774422 0.501616565517477 0.646821638324118 0.735541467491637 0.838603933248678 0.865471455204514 0.960707479769304
M4 66 5 2.06164463746686 1.96571154964755 0.001 5 2.72264842261443 0.25 0.001 -11.5077063193433 15 0.0175048267234005 0.130078431407452 0.197341472634854 0.270146802829995 0.420615597631345 0.541354229695171 0.592287235975048 0.67398868368827 0.469977638831739 0.664912691299991 0.769430104627146 0.807275692906028 0.880732600224247 0.944567323203898 0.997880622160562
M4 67 5 3.57982263700133 1.48125750659623 0.001 5 3.88867301648657 0.25 0.001 -10.9896387887364 15 0.112321899016866 0.220285031175039 0.342770057901878 0.343107858531561 0.474442209434616 0.494744903627959 0.628420196535032 0.495450347554427 0.632237440689172 0.6455457646625 0.772923210987937 0.787212284138097 0.879966007908255 0.91884219724456 0.987441336343581
M4 68 5 2.92920752474852 4.09796618894034 0.001 5 4.45215874426325 0.25 0.001 -14.8324781574599 15 0.157548264193096 0.305378659065908 0.403634666781128 0.674684802214935 0.53547494744536 0.409904982962857 0.521217233057843 0.52856264286353 0.675136066780863 0.41632906717224 0.653767817741213 0.796692797939399 0.879599026661936 0.885030619915364 0.985959090983585
M4 69 5 4.68677326130078 2.25609087688544 0.001 5 4.55922671229102 0.463467435569862 0.001 -14.3517341401616 15 0.277223774967526 0.276509671432932 0.369042023263294 0.0659253675298148 0.230203642931637 0.510319941062169 0.708827377015355 0.276430076967525 0.362912199592184 0.689563276848169 0.470011171486225 0.473392655194069 0.861276022762254 0.861275363682458 0.674803359920598
M4 70 5 1.91939155274509 3.94970358179738 0.001 5 4.04074127063851 0.280378450739525 0.001 -30.7285110865146 15 0.0281137408211083 0.0971256987318063 0.120989752807945 0.176185404501603 0.249179627071297 0.311951839893472 0.312497466527944 0.478298883892896 0.501263036991242 0.565793029337158 0.608781556562265 0.781637651059899 0.924818302598882 0.974498269468593 0.999383053459278
M4 71 5 2.62637732341765 3.77900044290548 0.001 5 4.9982137993935 0.490786372092093 0.001 -26.8523215630731 15 0.011425945069891 0.0897990480831931 0.103092670739517 0.405995497982373 0.635505774489502 0.642773051086697 0.711256759721796 0.724545282541299 0.405876027543393 0.635507809320643 0.644177479933497 0.709653270091676 0.720920728035156 0.892162140053211 0.983559938529874
M4 72 5 1.89969226101354 3.18555940899815 0.001 5 5 0.25 0.001 -16.2758304017548 15 0.0154451649138252 0.0740063994616889 0.10632138963312 0.186987075035611 0.454731393603566 0.355305981975255 0.608130432215335 0.569768267836952 0.456481293324379 0.456463473470662 0.372537483729678 0.263959130811209 0.681106971556028 0.921333867249154 0.836764074006117
M4 73 5 3.12495878929974 1.95825739900895 0.001 5 3.50696101990094 0.457788241111168 0.001 -19.9643725086164 15 0.0516384904679186 0.0866586369999324 0.610774829753591 0.649582939084356 0.775432790063474 0.776733276518244 0.784166788322664 0.788341481459002 0.198045897928614 0.202995092781656 0.250819239694473 0.334502296174485 0.933906546275824 0.914621239592002 0.999592983218884
M4 74 5 3.73590319336953 2.35236775488322 0.001 5 3.66647051547445 0.458841074113323 0.001 -18.798172472269 15 0.002628181170441 0.00262487326713334 0.00262119966652691 0.485893409788556 0.76287737415115 0.838671693293749 0.880395578323395 0.821325402923389 0.121929353120441 0.0962567988283893 0.115253193014065 0.238028681570939 0.43601411474465 0.997008336602812 0.997039065827845
M4 75 5 0.929617177464956 2.70961987792474 0.001 5 3.16998089370563 0.407697906224833 0.001 -9.58977884034135 15 0.0773353874157989 0.108346904913187 0.262059320123182 0.265963921390435 0.299181631246872 0.346368833168226 0.381624343092118 0.389851244595677 0.477817409404444 0.498703968590989 0.61096027555675 0.664382604245579 0.804837822541122 0.882871148030188 0.906333326035914
M4 76 5 4.52020203740855 0.812903792255465 0.001 5 4.86772676785807 0.554295359316307 0.001 -38.6518126394365 15 0.036449953881572 0.0200989344256423 0.0969323423173182 0.158658294468809 0.0997629388670517 0.0969885970212755 0.0969407587496526 0.0969333901964922 0.910271528287415 0.910234377366982 0.909214408343555 0.874844694315391 0.910222216774846 0.947604702133365 0.96563757974606
M4 77 5 4.44225935328756 1.0895242486085 0.001 5 2.71979487346228 0.253339959769199 0.001 -10.3924527991155 15 0.0235691318178239 0.0775287160129543 0.110622646416117 0.188324835335817 0.359141339245522 0.289240563935211 0.385345902593597 0.537023623308654 0.4805906005285 0.553562270242848 0.719666184684477 0.738223607378769 0.859126917497857 0.895879307457784 0.990362257894058
M4 78 5 4.68539223170985 3.12158078026617 0.001 5 4.17500533270111 0.275870587989304 0.001 -18.3417323492282 15 0.00594468624328004 0.0984051700213387 0.252838965025106 0.32956602173879 0.2974117821204 0.289689741113427 0.325578307616608 0.596540806617694 0.743870527436167 0.946883317639855 0.984866799724196 0.984866803882069 0.901754047219521 0.518487535538281 0.4365284181307
M4 79 5 2.93266486722273 1.6473178183455 0.001 5 3.54046359762516 0.48465519901502 0.001 -17.9512713172475 15 0.0318460755349104 0.031843308154593 0.563930596703089 0.781034773691456 0.77667996080763 0.775530962061771 0.210585714195881 0.210249242228476 0.843619623901528 0.938363575138452 0.493965986294059 0.580083637611701 0.759998525779236 0.567851587709115 0.989318899570522
M4 80 5 2.56943867612976 2.26468410674159 0.001 5 2.83456555141764 0.457906956856591 0.001 -20.8929579822963 15 0.169154764445197 0.186819483640486 0.423551647612234 0.0321696604456518 0.0321685760053146 0.0718241930769341 0.156395497946662 0.439847572268846 0.4466728780557 0.759694730892202 0.726259340071394 0.474490734092004 0.448291028456118 0.516261910998284 0.967111608174834
M4 81 5 4.17741058593411 2.36620483662615 0.001 5 2.69391251077855 0.274875203659982 0.001 -11.8792786377819 15 0.000344663465689954 0.000344663465689954 0.0314472813430551 0.170856823237651 0.325230679270205 0.444370973617485 0.528972925840007 0.362262554890207 0.708844294327374 0.72777070816201 0.726065039405755 0.728536120134244 0.884152798440705 0.924546146582937 0.991854598223122
M4 82 5 1.45453388729975 2.1542967910648 0.001 5 4.95179653446468 0.44584034061231 0.001 -16.7293158240432 15 0.0394891622711567 0.155275599617707 0.190028535790835 0.210752248820596 0.365340153790371 0.402560177007079 0.466386596671686 0.565496111426227 0.599583148130884 0.701222690534105 0.759406547241921 0.793622289503084 0.850245266237077 0.915327066463006 0.970464049433276
